v4	I(R2)
1,055999722600058e+000	8,846023e-011
1,056076016500058e+000	8,846045e-011
1,056152310400059e+000	8,846054e-011
1,056228604300059e+000	8,846049e-011
1,056304898200059e+000	8,846034e-011
1,056381192100059e+000	8,846007e-011
1,056457486000059e+000	8,845962e-011
1,056533779900059e+000	8,845909e-011
1,056610073800059e+000	8,846060e-011
1,056686367700059e+000	8,845980e-011
1,056762661600059e+000	8,845882e-011
1,056838955500059e+000	8,845992e-011
1,056915249400059e+000	8,845878e-011
1,056991543300059e+000	8,845959e-011
1,057067837200060e+000	8,846021e-011
1,057144131100060e+000	8,846073e-011
1,057220425000060e+000	8,845898e-011
1,057296718900060e+000	8,845919e-011
1,057373012800060e+000	8,845923e-011
1,057449306700060e+000	8,845910e-011
1,057525600600060e+000	8,845885e-011
1,057601894500060e+000	8,846057e-011
1,057678188400060e+000	8,845995e-011
1,057754482300060e+000	8,845919e-011
1,057830776200060e+000	8,846041e-011
1,057907070100060e+000	8,845930e-011
1,057983364000060e+000	8,846014e-011
1,058059657900061e+000	8,845865e-011
1,058135951800061e+000	8,845912e-011
1,058212245700061e+000	8,845946e-011
1,058288539600061e+000	8,845962e-011
1,058364833500061e+000	8,845969e-011
1,058441127400061e+000	8,845964e-011
1,058517421300061e+000	8,845943e-011
1,058593715200061e+000	8,845908e-011
1,058670009100061e+000	8,845857e-011
1,058746303000061e+000	8,846006e-011
1,058822596900061e+000	8,845923e-011
1,058898890800061e+000	8,846043e-011
1,058975184700062e+000	8,845932e-011
1,059051478600062e+000	8,846025e-011
1,059127772500062e+000	8,845881e-011
1,059204066400062e+000	8,845934e-011
1,059280360300062e+000	8,845972e-011
1,059356654200062e+000	8,845997e-011
1,059432948100062e+000	8,846002e-011
1,059509242000062e+000	8,845991e-011
1,059585535900062e+000	8,845967e-011
1,059661829800062e+000	8,845924e-011
1,059738123700062e+000	8,845868e-011
1,059814417600062e+000	8,846010e-011
1,059890711500062e+000	8,845923e-011
1,059967005400063e+000	8,846037e-011
1,060043299300063e+000	8,845925e-011
1,060119593200063e+000	8,846016e-011
1,060195887100063e+000	8,845873e-011
1,060272181000063e+000	8,845930e-011
1,060348474900063e+000	8,845978e-011
1,060424768800063e+000	8,846014e-011
1,060501062700063e+000	8,846038e-011
1,060577356600063e+000	8,846046e-011
1,060653650500063e+000	8,846038e-011
1,060729944400063e+000	8,846020e-011
1,060806238300063e+000	8,845991e-011
1,060882532200064e+000	8,845950e-011
1,060958826100064e+000	8,845896e-011
1,061035120000064e+000	8,846044e-011
1,061111413900064e+000	8,845960e-011
1,061187707800064e+000	8,845863e-011
1,061264001700064e+000	8,845970e-011
1,061340295600064e+000	8,846053e-011
1,061416589500064e+000	8,845909e-011
1,061492883400064e+000	8,845963e-011
1,061569177300064e+000	8,845999e-011
1,061645471200064e+000	8,846020e-011
1,061721765100064e+000	8,846028e-011
1,061798059000064e+000	8,846014e-011
1,061874352900065e+000	8,845980e-011
1,061950646800065e+000	8,845930e-011
1,062026940700065e+000	8,845867e-011
1,062103234600065e+000	8,846002e-011
1,062179528500065e+000	8,845905e-011
1,062255822400065e+000	8,846006e-011
1,062332116300065e+000	8,845876e-011
1,062408410200065e+000	8,845946e-011
1,062484704100065e+000	8,846004e-011
1,062560998000065e+000	8,846047e-011
1,062637291900065e+000	8,846081e-011
1,062713585800065e+000	8,845886e-011
1,062789879700065e+000	8,845891e-011
1,062866173600066e+000	8,845880e-011
1,062942467500066e+000	8,846077e-011
1,063018761400066e+000	8,846045e-011
1,063095055300066e+000	8,846001e-011
1,063171349200066e+000	8,845942e-011
1,063247643100066e+000	8,845867e-011
1,063323937000066e+000	8,845993e-011
1,063400230900066e+000	8,845887e-011
1,063476524800066e+000	8,845983e-011
1,063552818700066e+000	8,846066e-011
1,063629112600066e+000	8,845918e-011
1,063705406500066e+000	8,845965e-011
1,063781700400067e+000	8,845992e-011
1,063857994300067e+000	8,846001e-011
1,063934288200067e+000	8,845994e-011
1,064010582100067e+000	8,845973e-011
1,064086876000067e+000	8,845930e-011
1,064163169900067e+000	8,845870e-011
1,064239463800067e+000	8,846014e-011
1,064315757700067e+000	8,845921e-011
1,064392051600067e+000	8,846032e-011
1,064468345500067e+000	8,845905e-011
1,064544639400067e+000	8,845983e-011
1,064620933300067e+000	8,846042e-011
1,064697227200067e+000	8,845872e-011
1,064773521100068e+000	8,845904e-011
1,064849815000068e+000	8,845919e-011
1,064926108900068e+000	8,845925e-011
1,065002402800068e+000	8,845922e-011
1,065078696700068e+000	8,845899e-011
1,065154990600068e+000	8,845857e-011
1,065231284500068e+000	8,846013e-011
1,065307578400068e+000	8,845936e-011
1,065383872300068e+000	8,846061e-011
1,065460166200068e+000	8,845957e-011
1,065536460100068e+000	8,846046e-011
1,065612754000068e+000	8,845899e-011
1,065689047900069e+000	8,845952e-011
1,065765341800069e+000	8,845991e-011
1,065841635700069e+000	8,846009e-011
1,065917929600069e+000	8,846009e-011
1,065994223500069e+000	8,845994e-011
1,066070517400069e+000	8,845959e-011
1,066146811300069e+000	8,845907e-011
1,066223105200069e+000	8,846048e-011
1,066299399100069e+000	8,845955e-011
1,066375693000069e+000	8,846066e-011
1,066451986900069e+000	8,845941e-011
1,066528280800069e+000	8,846019e-011
1,066604574700069e+000	8,845862e-011
1,066680868600070e+000	8,845911e-011
1,066757162500070e+000	8,845946e-011
1,066833456400070e+000	8,845963e-011
1,066909750300070e+000	8,845972e-011
1,066986044200070e+000	8,845970e-011
1,067062338100070e+000	8,845957e-011
1,067138632000070e+000	8,845930e-011
1,067214925900070e+000	8,845889e-011
1,067291219800070e+000	8,846052e-011
1,067367513700070e+000	8,845986e-011
1,067443807600070e+000	8,845906e-011
1,067520101500070e+000	8,846021e-011
1,067596395400071e+000	8,845909e-011
1,067672689300071e+000	8,845995e-011
1,067748983200071e+000	8,846063e-011
1,067825277100071e+000	8,845899e-011
1,067901571000071e+000	8,845939e-011
1,067977864900071e+000	8,845959e-011
1,068054158800071e+000	8,845964e-011
1,068130452700071e+000	8,845956e-011
1,068206746600071e+000	8,845930e-011
1,068283040500071e+000	8,845892e-011
1,068359334400071e+000	8,846053e-011
1,068435628300071e+000	8,845986e-011
1,068511922200071e+000	8,845902e-011
1,068588216100072e+000	8,846026e-011
1,068664510000072e+000	8,845921e-011
1,068740803900072e+000	8,846015e-011
1,068817097800072e+000	8,845884e-011
1,068893391700072e+000	8,845960e-011
1,068969685600072e+000	8,846023e-011
1,069045979500072e+000	8,846071e-011
1,069122273400072e+000	8,845886e-011
1,069198567300072e+000	8,845900e-011
1,069274861200072e+000	8,845898e-011
1,069351155100072e+000	8,845879e-011
1,069427449000072e+000	8,846063e-011
1,069503742900072e+000	8,846015e-011
1,069580036800073e+000	8,845955e-011
1,069656330700073e+000	8,845874e-011
1,069732624600073e+000	8,845992e-011
1,069808918500073e+000	8,845878e-011
1,069885212400073e+000	8,845960e-011
1,069961506300073e+000	8,846024e-011
1,070037800200073e+000	8,846075e-011
1,070114094100073e+000	8,845889e-011
1,070190388000073e+000	8,845905e-011
1,070266681900073e+000	8,845903e-011
1,070342975800073e+000	8,845889e-011
1,070419269700073e+000	8,845860e-011
1,070495563600074e+000	8,846032e-011
1,070571857500074e+000	8,845978e-011
1,070648151400074e+000	8,845914e-011
1,070724445300074e+000	8,846046e-011
1,070800739200074e+000	8,845948e-011
1,070877033100074e+000	8,846054e-011
1,070953327000074e+000	8,845928e-011
1,071029620900074e+000	8,846004e-011
1,071105914800074e+000	8,846063e-011
1,071182208700074e+000	8,845889e-011
1,071258502600074e+000	8,845917e-011
1,071334796500074e+000	8,845931e-011
1,071411090400074e+000	8,845932e-011
1,071487384300075e+000	8,845914e-011
1,071563678200075e+000	8,845878e-011
1,071639972100075e+000	8,846047e-011
1,071716266000075e+000	8,845980e-011
1,071792559900075e+000	8,845897e-011
1,071868853800075e+000	8,846010e-011
1,071945147700075e+000	8,845891e-011
1,072021441600075e+000	8,845969e-011
1,072097735500075e+000	8,846034e-011
1,072174029400075e+000	8,845864e-011
1,072250323300075e+000	8,845901e-011
1,072326617200075e+000	8,845926e-011
1,072402911100076e+000	8,845939e-011
1,072479205000076e+000	8,845936e-011
1,072555498900076e+000	8,845921e-011
1,072631792800076e+000	8,845891e-011
1,072708086700076e+000	8,846064e-011
1,072784380600076e+000	8,846009e-011
1,072860674500076e+000	8,845941e-011
1,072936968400076e+000	8,845853e-011
1,073013262300076e+000	8,845965e-011
1,073089556200076e+000	8,846061e-011
1,073165850100076e+000	8,845929e-011
1,073242144000076e+000	8,845993e-011
1,073318437900076e+000	8,846041e-011
1,073394731800077e+000	8,846073e-011
1,073471025700077e+000	8,845868e-011
1,073547319600077e+000	8,845863e-011
1,073623613500077e+000	8,846052e-011
1,073699907400077e+000	8,846007e-011
1,073776201300077e+000	8,845948e-011
1,073852495200077e+000	8,845871e-011
1,073928789100077e+000	8,846000e-011
1,074005083000077e+000	8,845898e-011
1,074081376900077e+000	8,845994e-011
1,074157670800077e+000	8,846079e-011
1,074233964700077e+000	8,845934e-011
1,074310258600078e+000	8,845988e-011
1,074386552500078e+000	8,846032e-011
1,074462846400078e+000	8,846063e-011
1,074539140300078e+000	8,845863e-011
1,074615434200078e+000	8,845863e-011
1,074691728100078e+000	8,846062e-011
1,074768022000078e+000	8,846036e-011
1,074844315900078e+000	8,846000e-011
1,074920609800078e+000	8,845942e-011
1,074996903700078e+000	8,845873e-011
1,075073197600078e+000	8,846011e-011
1,075149491500078e+000	8,845912e-011
1,075225785400078e+000	8,846010e-011
1,075302079300079e+000	8,845875e-011
1,075378373200079e+000	8,845942e-011
1,075454667100079e+000	8,845986e-011
1,075530961000079e+000	8,846013e-011
1,075607254900079e+000	8,846023e-011
1,075683548800079e+000	8,846018e-011
1,075759842700079e+000	8,845994e-011
1,075836136600079e+000	8,845952e-011
1,075912430500079e+000	8,845896e-011
1,075988724400079e+000	8,846038e-011
1,076065018300079e+000	8,845949e-011
1,076141312200079e+000	8,846056e-011
1,076217606100079e+000	8,845930e-011
1,076293900000080e+000	8,846000e-011
1,076370193900080e+000	8,846054e-011
1,076446487800080e+000	8,845871e-011
1,076522781700080e+000	8,845891e-011
1,076599075600080e+000	8,845895e-011
1,076675369500080e+000	8,845890e-011
1,076751663400080e+000	8,845878e-011
1,076827957300080e+000	8,846061e-011
1,076904251200080e+000	8,846007e-011
1,076980545100080e+000	8,845942e-011
1,077056839000080e+000	8,845866e-011
1,077133132900080e+000	8,845987e-011
1,077209426800081e+000	8,845873e-011
1,077285720700081e+000	8,845959e-011
1,077362014600081e+000	8,846032e-011
1,077438308500081e+000	8,845866e-011
1,077514602400081e+000	8,845900e-011
1,077590896300081e+000	8,845923e-011
1,077667190200081e+000	8,845928e-011
1,077743484100081e+000	8,845923e-011
1,077819778000081e+000	8,845903e-011
1,077896071900081e+000	8,845866e-011
1,077972365800081e+000	8,846038e-011
1,078048659700081e+000	8,845981e-011
1,078124953600081e+000	8,845912e-011
1,078201247500082e+000	8,846044e-011
1,078277541400082e+000	8,845945e-011
1,078353835300082e+000	8,846045e-011
1,078430129200082e+000	8,845911e-011
1,078506423100082e+000	8,845975e-011
1,078582717000082e+000	8,846022e-011
1,078659010900082e+000	8,846050e-011
1,078735304800082e+000	8,846068e-011
1,078811598700082e+000	8,846075e-011
1,078887892600082e+000	8,846059e-011
1,078964186500082e+000	8,846030e-011
1,079040480400082e+000	8,845985e-011
1,079116774300083e+000	8,845923e-011
1,079193068200083e+000	8,846061e-011
1,079269362100083e+000	8,845964e-011
1,079345656000083e+000	8,846074e-011
1,079421949900083e+000	8,845958e-011
1,079498243800083e+000	8,846038e-011
1,079574537700083e+000	8,845890e-011
1,079650831600083e+000	8,845949e-011
1,079727125500083e+000	8,845988e-011
1,079803419400083e+000	8,846008e-011
1,079879713300083e+000	8,846011e-011
1,079956007200083e+000	8,845995e-011
1,080032301100083e+000	8,845965e-011
1,080108595000084e+000	8,845921e-011
1,080184888900084e+000	8,845856e-011
1,080261182800084e+000	8,845991e-011
1,080337476700084e+000	8,845896e-011
1,080413770600084e+000	8,845998e-011
1,080490064500084e+000	8,845871e-011
1,080566358400084e+000	8,845943e-011
1,080642652300084e+000	8,846003e-011
1,080718946200084e+000	8,846047e-011
1,080795240100084e+000	8,846080e-011
1,080871534000084e+000	8,845882e-011
1,080947827900084e+000	8,845884e-011
1,081024121800084e+000	8,845877e-011
1,081100415700085e+000	8,846075e-011
1,081176709600085e+000	8,846041e-011
1,081253003500085e+000	8,845992e-011
1,081329297400085e+000	8,845934e-011
1,081405591300085e+000	8,845868e-011
1,081481885200085e+000	8,846000e-011
1,081558179100085e+000	8,845896e-011
1,081634473000085e+000	8,845999e-011
1,081710766900085e+000	8,845868e-011
1,081787060800085e+000	8,845939e-011
1,081863354700085e+000	8,845997e-011
1,081939648600085e+000	8,846033e-011
1,082015942500086e+000	8,846049e-011
1,082092236400086e+000	8,846048e-011
1,082168530300086e+000	8,846029e-011
1,082244824200086e+000	8,845995e-011
1,082321118100086e+000	8,845950e-011
1,082397412000086e+000	8,845884e-011
1,082473705900086e+000	8,846018e-011
1,082549999800086e+000	8,845923e-011
1,082626293700086e+000	8,846024e-011
1,082702587600086e+000	8,845894e-011
1,082778881500086e+000	8,845961e-011
1,082855175400086e+000	8,846012e-011
1,082931469300086e+000	8,846043e-011
1,083007763200087e+000	8,846059e-011
1,083084057100087e+000	8,846052e-011
1,083160351000087e+000	8,846027e-011
1,083236644900087e+000	8,845989e-011
1,083312938800087e+000	8,845933e-011
1,083389232700087e+000	8,845865e-011
1,083465526600087e+000	8,845998e-011
1,083541820500087e+000	8,845905e-011
1,083618114400087e+000	8,846016e-011
1,083694408300087e+000	8,845896e-011
1,083770702200087e+000	8,845976e-011
1,083846996100087e+000	8,846048e-011
1,083923290000088e+000	8,845893e-011
1,083999583900088e+000	8,845934e-011
1,084075877800088e+000	8,845964e-011
1,084152171700088e+000	8,845982e-011
1,084228465600088e+000	8,845980e-011
1,084304759500088e+000	8,845966e-011
1,084381053400088e+000	8,845943e-011
1,084457347300088e+000	8,845901e-011
1,084533641200088e+000	8,846060e-011
1,084609935100088e+000	8,845986e-011
1,084686229000088e+000	8,845902e-011
1,084762522900088e+000	8,846013e-011
1,084838816800088e+000	8,845891e-011
1,084915110700089e+000	8,845973e-011
1,084991404600089e+000	8,846036e-011
1,085067698500089e+000	8,845868e-011
1,085143992400089e+000	8,845897e-011
1,085220286300089e+000	8,845914e-011
1,085296580200089e+000	8,845914e-011
1,085372874100089e+000	8,845906e-011
1,085449168000089e+000	8,845888e-011
1,085525461900089e+000	8,846065e-011
1,085601755800089e+000	8,846012e-011
1,085678049700089e+000	8,845944e-011
1,085754343600089e+000	8,845862e-011
1,085830637500090e+000	8,845980e-011
1,085906931400090e+000	8,845869e-011
1,085983225300090e+000	8,845962e-011
1,086059519200090e+000	8,846034e-011
1,086135813100090e+000	8,845871e-011
1,086212107000090e+000	8,845909e-011
1,086288400900090e+000	8,845935e-011
1,086364694800090e+000	8,845943e-011
1,086440988700090e+000	8,845939e-011
1,086517282600090e+000	8,845917e-011
1,086593576500090e+000	8,845884e-011
1,086669870400090e+000	8,846054e-011
1,086746164300090e+000	8,845998e-011
1,086822458200091e+000	8,845930e-011
1,086898752100091e+000	8,846063e-011
1,086975046000091e+000	8,845971e-011
1,087051339900091e+000	8,845869e-011
1,087127633800091e+000	8,845971e-011
1,087203927700091e+000	8,846059e-011
1,087280221600091e+000	8,845914e-011
1,087356515500091e+000	8,845968e-011
1,087432809400091e+000	8,846003e-011
1,087509103300091e+000	8,846030e-011
1,087585397200091e+000	8,846047e-011
1,087661691100091e+000	8,846041e-011
1,087737985000091e+000	8,846023e-011
1,087814278900092e+000	8,845989e-011
1,087890572800092e+000	8,845941e-011
1,087966866700092e+000	8,845878e-011
1,088043160600092e+000	8,846016e-011
1,088119454500092e+000	8,845924e-011
1,088195748400092e+000	8,846036e-011
1,088272042300092e+000	8,845919e-011
1,088348336200092e+000	8,845999e-011
1,088424630100092e+000	8,846060e-011
1,088500924000092e+000	8,845887e-011
1,088577217900092e+000	8,845918e-011
1,088653511800092e+000	8,845927e-011
1,088729805700093e+000	8,845921e-011
1,088806099600093e+000	8,845893e-011
1,088882393500093e+000	8,846066e-011
1,088958687400093e+000	8,845999e-011
1,089034981300093e+000	8,845916e-011
1,089111275200093e+000	8,846029e-011
1,089187569100093e+000	8,845910e-011
1,089263863000093e+000	8,845990e-011
1,089340156900093e+000	8,846058e-011
1,089416450800093e+000	8,845894e-011
1,089492744700093e+000	8,845929e-011
1,089569038600093e+000	8,845955e-011
1,089645332500093e+000	8,845969e-011
1,089721626400094e+000	8,845970e-011
1,089797920300094e+000	8,845959e-011
1,089874214200094e+000	8,845932e-011
1,089950508100094e+000	8,845893e-011
1,090026802000094e+000	8,846057e-011
1,090103095900094e+000	8,845991e-011
1,090179389800094e+000	8,845914e-011
1,090255683700094e+000	8,846032e-011
1,090331977600094e+000	8,845913e-011
1,090408271500094e+000	8,845994e-011
1,090484565400094e+000	8,846060e-011
1,090560859300094e+000	8,845896e-011
1,090637153200095e+000	8,845927e-011
1,090713447100095e+000	8,845943e-011
1,090789741000095e+000	8,845946e-011
1,090866034900095e+000	8,845930e-011
1,090942328800095e+000	8,845902e-011
1,091018622700095e+000	8,845859e-011
1,091094916600095e+000	8,846024e-011
1,091171210500095e+000	8,845960e-011
1,091247504400095e+000	8,845881e-011
1,091323798300095e+000	8,846002e-011
1,091400092200095e+000	8,845899e-011
1,091476386100095e+000	8,845994e-011
1,091552680000095e+000	8,846068e-011
1,091628973900096e+000	8,845914e-011
1,091705267800096e+000	8,845966e-011
1,091781561700096e+000	8,845997e-011
1,091857855600096e+000	8,846016e-011
1,091934149500096e+000	8,846023e-011
1,092010443400096e+000	8,846007e-011
1,092086737300096e+000	8,845980e-011
1,092163031200096e+000	8,845941e-011
1,092239325100096e+000	8,845882e-011
1,092315619000096e+000	8,846022e-011
1,092391912900096e+000	8,845928e-011
1,092468206800096e+000	8,846038e-011
1,092544500700097e+000	8,845908e-011
1,092620794600097e+000	8,845977e-011
1,092697088500097e+000	8,846030e-011
